degree	coefficient	variables
4	10	x_14_0,x_15_1,x_15_2,x_15_4
4	10	x_14_0,x_15_1,x_15_3,x_15_4
4	24.274326693999996	x_14_1,x_14_2,x_14_3,x_14_4
4	14	x_14_1,x_14_2,x_14_3,x_15_1
4	-6	x_14_1,x_14_2,x_14_3,x_15_2
4	14	x_14_1,x_14_2,x_14_3,x_15_3
4	-8	x_14_1,x_14_2,x_14_3,x_15_4
4	14	x_14_1,x_14_2,x_14_4,x_15_1
4	-6	x_14_1,x_14_2,x_14_4,x_15_2
4	12	x_14_1,x_14_2,x_14_4,x_15_3
4	14	x_14_1,x_14_2,x_14_4,x_15_4
4	10	x_14_1,x_14_2,x_15_0,x_15_1
4	-10	x_14_1,x_14_2,x_15_0,x_15_2
4	10	x_14_1,x_14_2,x_15_0,x_15_3
4	18	x_14_1,x_14_2,x_15_1,x_15_2
4	24	x_14_1,x_14_2,x_15_1,x_15_3
4	4	x_14_1,x_14_2,x_15_1,x_15_4
4	14	x_14_1,x_14_2,x_15_2,x_15_3
4	-6	x_14_1,x_14_2,x_15_2,x_15_4
4	12	x_14_1,x_14_2,x_15_3,x_15_4
4	14	x_14_1,x_14_3,x_14_4,x_15_1
4	-8	x_14_1,x_14_3,x_14_4,x_15_2
4	4	x_14_1,x_14_3,x_14_4,x_15_3
4	14	x_14_1,x_14_3,x_14_4,x_15_4
4	10	x_14_1,x_14_3,x_15_0,x_15_1
4	-10	x_14_1,x_14_3,x_15_0,x_15_2
4	4	x_14_1,x_14_3,x_15_1,x_15_2
4	28	x_14_1,x_14_3,x_15_1,x_15_3
4	14	x_14_1,x_14_3,x_15_1,x_15_4
4	4	x_14_1,x_14_3,x_15_2,x_15_3
4	-8	x_14_1,x_14_3,x_15_2,x_15_4
4	4	x_14_1,x_14_3,x_15_3,x_15_4
4	10	x_14_1,x_14_4,x_15_0,x_15_1
4	-10	x_14_1,x_14_4,x_15_0,x_15_2
4	10	x_14_1,x_14_4,x_15_0,x_15_4
4	4	x_14_1,x_14_4,x_15_1,x_15_2
4	14	x_14_1,x_14_4,x_15_1,x_15_3
4	28	x_14_1,x_14_4,x_15_1,x_15_4
4	2	x_14_1,x_14_4,x_15_2,x_15_3
4	4	x_14_1,x_14_4,x_15_2,x_15_4
4	14	x_14_1,x_14_4,x_15_3,x_15_4
4	10	x_14_1,x_15_0,x_15_1,x_15_3
4	10	x_14_1,x_15_0,x_15_1,x_15_4
4	-10	x_14_1,x_15_0,x_15_2,x_15_4
4	14	x_14_1,x_15_1,x_15_2,x_15_3
4	4	x_14_1,x_15_1,x_15_2,x_15_4
4	14	x_14_1,x_15_1,x_15_3,x_15_4
4	2	x_14_1,x_15_2,x_15_3,x_15_4
4	12	x_14_2,x_14_3,x_14_4,x_15_1
4	4	x_14_2,x_14_3,x_14_4,x_15_2
4	4	x_14_2,x_14_3,x_14_4,x_15_3
4	4	x_14_2,x_14_3,x_14_4,x_15_4
4	10	x_14_2,x_14_3,x_15_0,x_15_1
4	14	x_14_2,x_14_3,x_15_1,x_15_2
4	24	x_14_2,x_14_3,x_15_1,x_15_3
4	12	x_14_2,x_14_3,x_15_1,x_15_4
4	8	x_14_2,x_14_3,x_15_2,x_15_3
4	4	x_14_2,x_14_3,x_15_2,x_15_4
4	4	x_14_2,x_14_3,x_15_3,x_15_4
4	10	x_14_2,x_14_4,x_15_0,x_15_1
4	24	x_14_2,x_14_4,x_15_1,x_15_2
4	12	x_14_2,x_14_4,x_15_1,x_15_3
4	14	x_14_2,x_14_4,x_15_1,x_15_4
4	4	x_14_2,x_14_4,x_15_2,x_15_3
4	6	x_14_2,x_14_4,x_15_2,x_15_4
4	4	x_14_2,x_14_4,x_15_3,x_15_4
4	20	x_14_2,x_15_0,x_15_1,x_15_2
4	10	x_14_2,x_15_0,x_15_1,x_15_3
4	10	x_14_2,x_15_0,x_15_1,x_15_4
4	24	x_14_2,x_15_1,x_15_2,x_15_3
4	24	x_14_2,x_15_1,x_15_2,x_15_4
4	12	x_14_2,x_15_1,x_15_3,x_15_4
4	4	x_14_2,x_15_2,x_15_3,x_15_4
4	10	x_14_3,x_14_4,x_15_0,x_15_1
4	12	x_14_3,x_14_4,x_15_1,x_15_2
4	24	x_14_3,x_14_4,x_15_1,x_15_3
4	14	x_14_3,x_14_4,x_15_1,x_15_4
4	4	x_14_3,x_14_4,x_15_2,x_15_3
4	4	x_14_3,x_14_4,x_15_2,x_15_4
4	6	x_14_3,x_14_4,x_15_3,x_15_4
4	10	x_14_3,x_15_0,x_15_1,x_15_2
4	20	x_14_3,x_15_0,x_15_1,x_15_3
4	10	x_14_3,x_15_0,x_15_1,x_15_4
4	24	x_14_3,x_15_1,x_15_2,x_15_3
4	12	x_14_3,x_15_1,x_15_2,x_15_4
4	24	x_14_3,x_15_1,x_15_3,x_15_4
4	4	x_14_3,x_15_2,x_15_3,x_15_4
4	10	x_14_4,x_15_0,x_15_1,x_15_2
4	10	x_14_4,x_15_0,x_15_1,x_15_3
4	10	x_14_4,x_15_0,x_15_1,x_15_4
4	12	x_14_4,x_15_1,x_15_2,x_15_3
4	14	x_14_4,x_15_1,x_15_2,x_15_4
4	14	x_14_4,x_15_1,x_15_3,x_15_4
4	4	x_14_4,x_15_2,x_15_3,x_15_4
4	10	x_15_0,x_15_1,x_15_2,x_15_3
4	10	x_15_0,x_15_1,x_15_2,x_15_4
4	10	x_15_0,x_15_1,x_15_3,x_15_4
4	24.274326693999996	x_15_1,x_15_2,x_15_3,x_15_4
5	-10	x_0_0,x_0_1,x_0_2,x_0_3,x_1_0
5	-10	x_0_0,x_0_1,x_0_2,x_0_3,x_1_1
5	10	x_0_0,x_0_1,x_0_2,x_0_3,x_1_2
5	-10	x_0_0,x_0_1,x_0_2,x_0_3,x_1_3
5	10	x_0_0,x_0_1,x_0_2,x_0_3,x_1_4
5	-10	x_0_0,x_0_1,x_0_2,x_0_4,x_1_0
5	-10	x_0_0,x_0_1,x_0_2,x_0_4,x_1_1
5	10	x_0_0,x_0_1,x_0_2,x_0_4,x_1_2
5	-10	x_0_0,x_0_1,x_0_2,x_0_4,x_1_3
5	-10	x_0_0,x_0_1,x_0_2,x_0_4,x_1_4
5	-10	x_0_0,x_0_1,x_0_2,x_1_0,x_1_1
5	-10	x_0_0,x_0_1,x_0_2,x_1_0,x_1_2
5	-20	x_0_0,x_0_1,x_0_2,x_1_0,x_1_3
5	-10	x_0_0,x_0_1,x_0_2,x_1_0,x_1_4
5	-10	x_0_0,x_0_1,x_0_2,x_1_1,x_1_2
5	-20	x_0_0,x_0_1,x_0_2,x_1_1,x_1_3
5	-10	x_0_0,x_0_1,x_0_2,x_1_2,x_1_3
5	10	x_0_0,x_0_1,x_0_2,x_1_2,x_1_4
5	-10	x_0_0,x_0_1,x_0_2,x_1_3,x_1_4
5	-10	x_0_0,x_0_1,x_0_3,x_0_4,x_1_0
5	-10	x_0_0,x_0_1,x_0_3,x_0_4,x_1_1
5	10	x_0_0,x_0_1,x_0_3,x_0_4,x_1_2
5	-10	x_0_0,x_0_1,x_0_3,x_0_4,x_1_4
5	-20	x_0_0,x_0_1,x_0_3,x_1_0,x_1_1
5	-20	x_0_0,x_0_1,x_0_3,x_1_0,x_1_3
5	-10	x_0_0,x_0_1,x_0_3,x_1_0,x_1_4
5	-20	x_0_0,x_0_1,x_0_3,x_1_1,x_1_3
5	-10	x_0_0,x_0_1,x_0_3,x_1_1,x_1_4
5	10	x_0_0,x_0_1,x_0_3,x_1_2,x_1_4
5	-20	x_0_0,x_0_1,x_0_4,x_1_0,x_1_1
5	-10	x_0_0,x_0_1,x_0_4,x_1_0,x_1_3
5	-20	x_0_0,x_0_1,x_0_4,x_1_0,x_1_4
5	-10	x_0_0,x_0_1,x_0_4,x_1_1,x_1_3
5	-20	x_0_0,x_0_1,x_0_4,x_1_1,x_1_4
5	-10	x_0_0,x_0_1,x_0_4,x_1_3,x_1_4
5	-10	x_0_0,x_0_1,x_1_0,x_1_1,x_1_2
5	-20	x_0_0,x_0_1,x_1_0,x_1_1,x_1_3
5	-20	x_0_0,x_0_1,x_1_0,x_1_1,x_1_4
5	-10	x_0_0,x_0_1,x_1_0,x_1_2,x_1_3
5	-10	x_0_0,x_0_1,x_1_0,x_1_3,x_1_4
5	-10	x_0_0,x_0_1,x_1_1,x_1_2,x_1_3
5	-10	x_0_0,x_0_1,x_1_1,x_1_3,x_1_4
5	-10	x_0_0,x_0_2,x_0_3,x_0_4,x_1_1
5	-10	x_0_0,x_0_2,x_0_3,x_1_0,x_1_1
5	-10	x_0_0,x_0_2,x_0_3,x_1_1,x_1_2
5	-20	x_0_0,x_0_2,x_0_3,x_1_1,x_1_3
5	-10	x_0_0,x_0_2,x_0_3,x_1_1,x_1_4
5	-20	x_0_0,x_0_2,x_0_4,x_1_1,x_1_2
5	-10	x_0_0,x_0_2,x_0_4,x_1_1,x_1_3
5	-10	x_0_0,x_0_2,x_0_4,x_1_1,x_1_4
5	-10	x_0_0,x_0_2,x_1_0,x_1_1,x_1_2
5	-20	x_0_0,x_0_2,x_1_1,x_1_2,x_1_3
5	-20	x_0_0,x_0_2,x_1_1,x_1_2,x_1_4
5	-10	x_0_0,x_0_2,x_1_1,x_1_3,x_1_4
5	-10	x_0_0,x_0_3,x_0_4,x_1_0,x_1_1
5	-10	x_0_0,x_0_3,x_0_4,x_1_1,x_1_2
5	-20	x_0_0,x_0_3,x_0_4,x_1_1,x_1_3
5	-10	x_0_0,x_0_3,x_0_4,x_1_1,x_1_4
5	-20	x_0_0,x_0_3,x_1_0,x_1_1,x_1_2
5	-20	x_0_0,x_0_3,x_1_0,x_1_1,x_1_3
5	-10	x_0_0,x_0_3,x_1_0,x_1_1,x_1_4
5	-20	x_0_0,x_0_3,x_1_1,x_1_2,x_1_3
5	-10	x_0_0,x_0_3,x_1_1,x_1_2,x_1_4
5	-20	x_0_0,x_0_3,x_1_1,x_1_3,x_1_4
5	-10	x_0_0,x_0_4,x_1_0,x_1_1,x_1_2
5	-10	x_0_0,x_0_4,x_1_0,x_1_1,x_1_3
5	-20	x_0_0,x_0_4,x_1_0,x_1_1,x_1_4
5	-10	x_0_0,x_0_4,x_1_1,x_1_2,x_1_3
5	-10	x_0_0,x_0_4,x_1_1,x_1_2,x_1_4
5	-10	x_0_0,x_0_4,x_1_1,x_1_3,x_1_4
5	-10	x_0_0,x_1_0,x_1_1,x_1_2,x_1_3
5	-10	x_0_0,x_1_0,x_1_1,x_1_2,x_1_4
5	-10	x_0_0,x_1_0,x_1_1,x_1_3,x_1_4
5	-10	x_0_0,x_1_1,x_1_2,x_1_3,x_1_4
5	-14	x_0_1,x_0_2,x_0_3,x_0_4,x_1_1
5	6	x_0_1,x_0_2,x_0_3,x_0_4,x_1_2
5	-14	x_0_1,x_0_2,x_0_3,x_0_4,x_1_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_1_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_2_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_2_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_2_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_2_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_3_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_3_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_3_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_3_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_4_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_4_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_4_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_4_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_5_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_5_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_5_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_5_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_6_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_6_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_6_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_6_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_7_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_7_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_7_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_7_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_8_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_8_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_8_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_8_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_9_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_9_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_9_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_9_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_10_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_10_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_10_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_10_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_11_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_11_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_11_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_11_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_12_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_12_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_12_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_12_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_13_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_13_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_13_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_13_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_14_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_14_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_14_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_14_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_15_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_15_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_15_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_15_4
5	-10	x_0_1,x_0_2,x_0_3,x_1_0,x_1_1
5	10	x_0_1,x_0_2,x_0_3,x_1_0,x_1_2
5	-10	x_0_1,x_0_2,x_0_3,x_1_0,x_1_3
5	10	x_0_1,x_0_2,x_0_3,x_1_0,x_1_4
5	-8	x_0_1,x_0_2,x_0_3,x_1_1,x_1_2
5	-38	x_0_1,x_0_2,x_0_3,x_1_1,x_1_3
5	6	x_0_1,x_0_2,x_0_3,x_1_1,x_1_4
5	-18	x_0_1,x_0_2,x_0_3,x_1_2,x_1_3
5	16	x_0_1,x_0_2,x_0_3,x_1_2,x_1_4
5	-4	x_0_1,x_0_2,x_0_3,x_1_3,x_1_4
5	-8	x_0_1,x_0_2,x_0_3,x_2_1,x_2_2
5	-8	x_0_1,x_0_2,x_0_3,x_2_1,x_2_3
5	-4	x_0_1,x_0_2,x_0_3,x_2_1,x_2_4
5	-8	x_0_1,x_0_2,x_0_3,x_2_2,x_2_3
5	-4	x_0_1,x_0_2,x_0_3,x_2_2,x_2_4
5	-4	x_0_1,x_0_2,x_0_3,x_2_3,x_2_4
5	-8	x_0_1,x_0_2,x_0_3,x_3_1,x_3_2
5	-8	x_0_1,x_0_2,x_0_3,x_3_1,x_3_3
5	-4	x_0_1,x_0_2,x_0_3,x_3_1,x_3_4
5	-8	x_0_1,x_0_2,x_0_3,x_3_2,x_3_3
5	-4	x_0_1,x_0_2,x_0_3,x_3_2,x_3_4
5	-4	x_0_1,x_0_2,x_0_3,x_3_3,x_3_4
5	-8	x_0_1,x_0_2,x_0_3,x_4_1,x_4_2
5	-8	x_0_1,x_0_2,x_0_3,x_4_1,x_4_3
5	-4	x_0_1,x_0_2,x_0_3,x_4_1,x_4_4
5	-8	x_0_1,x_0_2,x_0_3,x_4_2,x_4_3
5	-4	x_0_1,x_0_2,x_0_3,x_4_2,x_4_4
5	-4	x_0_1,x_0_2,x_0_3,x_4_3,x_4_4
5	-8	x_0_1,x_0_2,x_0_3,x_5_1,x_5_2
5	-8	x_0_1,x_0_2,x_0_3,x_5_1,x_5_3
5	-4	x_0_1,x_0_2,x_0_3,x_5_1,x_5_4
5	-8	x_0_1,x_0_2,x_0_3,x_5_2,x_5_3
5	-4	x_0_1,x_0_2,x_0_3,x_5_2,x_5_4
5	-4	x_0_1,x_0_2,x_0_3,x_5_3,x_5_4
5	-8	x_0_1,x_0_2,x_0_3,x_6_1,x_6_2
5	-8	x_0_1,x_0_2,x_0_3,x_6_1,x_6_3
5	-4	x_0_1,x_0_2,x_0_3,x_6_1,x_6_4
5	-8	x_0_1,x_0_2,x_0_3,x_6_2,x_6_3
5	-4	x_0_1,x_0_2,x_0_3,x_6_2,x_6_4
5	-4	x_0_1,x_0_2,x_0_3,x_6_3,x_6_4
5	-8	x_0_1,x_0_2,x_0_3,x_7_1,x_7_2
5	-8	x_0_1,x_0_2,x_0_3,x_7_1,x_7_3
5	-4	x_0_1,x_0_2,x_0_3,x_7_1,x_7_4
5	-8	x_0_1,x_0_2,x_0_3,x_7_2,x_7_3
5	-4	x_0_1,x_0_2,x_0_3,x_7_2,x_7_4
5	-4	x_0_1,x_0_2,x_0_3,x_7_3,x_7_4
5	-8	x_0_1,x_0_2,x_0_3,x_8_1,x_8_2
5	-8	x_0_1,x_0_2,x_0_3,x_8_1,x_8_3
5	-4	x_0_1,x_0_2,x_0_3,x_8_1,x_8_4
5	-8	x_0_1,x_0_2,x_0_3,x_8_2,x_8_3
5	-4	x_0_1,x_0_2,x_0_3,x_8_2,x_8_4
5	-4	x_0_1,x_0_2,x_0_3,x_8_3,x_8_4
5	-8	x_0_1,x_0_2,x_0_3,x_9_1,x_9_2
5	-8	x_0_1,x_0_2,x_0_3,x_9_1,x_9_3
5	-4	x_0_1,x_0_2,x_0_3,x_9_1,x_9_4
5	-8	x_0_1,x_0_2,x_0_3,x_9_2,x_9_3
5	-4	x_0_1,x_0_2,x_0_3,x_9_2,x_9_4
5	-4	x_0_1,x_0_2,x_0_3,x_9_3,x_9_4
5	-8	x_0_1,x_0_2,x_0_3,x_10_1,x_10_2
5	-8	x_0_1,x_0_2,x_0_3,x_10_1,x_10_3
5	-4	x_0_1,x_0_2,x_0_3,x_10_1,x_10_4
5	-8	x_0_1,x_0_2,x_0_3,x_10_2,x_10_3
5	-4	x_0_1,x_0_2,x_0_3,x_10_2,x_10_4
5	-4	x_0_1,x_0_2,x_0_3,x_10_3,x_10_4
5	-8	x_0_1,x_0_2,x_0_3,x_11_1,x_11_2
5	-8	x_0_1,x_0_2,x_0_3,x_11_1,x_11_3
5	-4	x_0_1,x_0_2,x_0_3,x_11_1,x_11_4
5	-8	x_0_1,x_0_2,x_0_3,x_11_2,x_11_3
5	-4	x_0_1,x_0_2,x_0_3,x_11_2,x_11_4
5	-4	x_0_1,x_0_2,x_0_3,x_11_3,x_11_4
5	-8	x_0_1,x_0_2,x_0_3,x_12_1,x_12_2
5	-8	x_0_1,x_0_2,x_0_3,x_12_1,x_12_3
5	-4	x_0_1,x_0_2,x_0_3,x_12_1,x_12_4
5	-8	x_0_1,x_0_2,x_0_3,x_12_2,x_12_3
5	-4	x_0_1,x_0_2,x_0_3,x_12_2,x_12_4
5	-4	x_0_1,x_0_2,x_0_3,x_12_3,x_12_4
5	-8	x_0_1,x_0_2,x_0_3,x_13_1,x_13_2
5	-8	x_0_1,x_0_2,x_0_3,x_13_1,x_13_3
5	-4	x_0_1,x_0_2,x_0_3,x_13_1,x_13_4
5	-8	x_0_1,x_0_2,x_0_3,x_13_2,x_13_3
5	-4	x_0_1,x_0_2,x_0_3,x_13_2,x_13_4
5	-4	x_0_1,x_0_2,x_0_3,x_13_3,x_13_4
5	-8	x_0_1,x_0_2,x_0_3,x_14_1,x_14_2
5	-8	x_0_1,x_0_2,x_0_3,x_14_1,x_14_3
5	-4	x_0_1,x_0_2,x_0_3,x_14_1,x_14_4
5	-8	x_0_1,x_0_2,x_0_3,x_14_2,x_14_3
5	-4	x_0_1,x_0_2,x_0_3,x_14_2,x_14_4
5	-4	x_0_1,x_0_2,x_0_3,x_14_3,x_14_4
5	-8	x_0_1,x_0_2,x_0_3,x_15_1,x_15_2
5	-8	x_0_1,x_0_2,x_0_3,x_15_1,x_15_3
5	-4	x_0_1,x_0_2,x_0_3,x_15_1,x_15_4
5	-8	x_0_1,x_0_2,x_0_3,x_15_2,x_15_3
5	-4	x_0_1,x_0_2,x_0_3,x_15_2,x_15_4
5	-4	x_0_1,x_0_2,x_0_3,x_15_3,x_15_4
5	-10	x_0_1,x_0_2,x_0_4,x_1_0,x_1_1
5	10	x_0_1,x_0_2,x_0_4,x_1_0,x_1_2
5	-10	x_0_1,x_0_2,x_0_4,x_1_0,x_1_3
5	-10	x_0_1,x_0_2,x_0_4,x_1_0,x_1_4
5	-18	x_0_1,x_0_2,x_0_4,x_1_1,x_1_2
5	-24	x_0_1,x_0_2,x_0_4,x_1_1,x_1_3
5	-18	x_0_1,x_0_2,x_0_4,x_1_1,x_1_4
5	-14	x_0_1,x_0_2,x_0_4,x_1_2,x_1_3
5	-6	x_0_1,x_0_2,x_0_4,x_1_2,x_1_4
5	-24	x_0_1,x_0_2,x_0_4,x_1_3,x_1_4
5	-8	x_0_1,x_0_2,x_0_4,x_2_1,x_2_2
5	-4	x_0_1,x_0_2,x_0_4,x_2_1,x_2_3
5	-8	x_0_1,x_0_2,x_0_4,x_2_1,x_2_4
5	-4	x_0_1,x_0_2,x_0_4,x_2_2,x_2_3
5	-6	x_0_1,x_0_2,x_0_4,x_2_2,x_2_4
5	-4	x_0_1,x_0_2,x_0_4,x_2_3,x_2_4
5	-8	x_0_1,x_0_2,x_0_4,x_3_1,x_3_2
5	-4	x_0_1,x_0_2,x_0_4,x_3_1,x_3_3
5	-8	x_0_1,x_0_2,x_0_4,x_3_1,x_3_4
5	-4	x_0_1,x_0_2,x_0_4,x_3_2,x_3_3
5	-6	x_0_1,x_0_2,x_0_4,x_3_2,x_3_4
5	-4	x_0_1,x_0_2,x_0_4,x_3_3,x_3_4
5	-8	x_0_1,x_0_2,x_0_4,x_4_1,x_4_2
5	-4	x_0_1,x_0_2,x_0_4,x_4_1,x_4_3
5	-8	x_0_1,x_0_2,x_0_4,x_4_1,x_4_4
5	-4	x_0_1,x_0_2,x_0_4,x_4_2,x_4_3
5	-6	x_0_1,x_0_2,x_0_4,x_4_2,x_4_4
5	-4	x_0_1,x_0_2,x_0_4,x_4_3,x_4_4
5	-8	x_0_1,x_0_2,x_0_4,x_5_1,x_5_2
5	-4	x_0_1,x_0_2,x_0_4,x_5_1,x_5_3
5	-8	x_0_1,x_0_2,x_0_4,x_5_1,x_5_4
5	-4	x_0_1,x_0_2,x_0_4,x_5_2,x_5_3
5	-6	x_0_1,x_0_2,x_0_4,x_5_2,x_5_4
5	-4	x_0_1,x_0_2,x_0_4,x_5_3,x_5_4
5	-8	x_0_1,x_0_2,x_0_4,x_6_1,x_6_2
5	-4	x_0_1,x_0_2,x_0_4,x_6_1,x_6_3
5	-8	x_0_1,x_0_2,x_0_4,x_6_1,x_6_4
5	-4	x_0_1,x_0_2,x_0_4,x_6_2,x_6_3
5	-6	x_0_1,x_0_2,x_0_4,x_6_2,x_6_4
5	-4	x_0_1,x_0_2,x_0_4,x_6_3,x_6_4
5	-8	x_0_1,x_0_2,x_0_4,x_7_1,x_7_2
5	-4	x_0_1,x_0_2,x_0_4,x_7_1,x_7_3
5	-8	x_0_1,x_0_2,x_0_4,x_7_1,x_7_4
5	-4	x_0_1,x_0_2,x_0_4,x_7_2,x_7_3
5	-6	x_0_1,x_0_2,x_0_4,x_7_2,x_7_4
5	-4	x_0_1,x_0_2,x_0_4,x_7_3,x_7_4
5	-8	x_0_1,x_0_2,x_0_4,x_8_1,x_8_2
5	-4	x_0_1,x_0_2,x_0_4,x_8_1,x_8_3
5	-8	x_0_1,x_0_2,x_0_4,x_8_1,x_8_4
5	-4	x_0_1,x_0_2,x_0_4,x_8_2,x_8_3
5	-6	x_0_1,x_0_2,x_0_4,x_8_2,x_8_4
5	-4	x_0_1,x_0_2,x_0_4,x_8_3,x_8_4
5	-8	x_0_1,x_0_2,x_0_4,x_9_1,x_9_2
5	-4	x_0_1,x_0_2,x_0_4,x_9_1,x_9_3
5	-8	x_0_1,x_0_2,x_0_4,x_9_1,x_9_4
5	-4	x_0_1,x_0_2,x_0_4,x_9_2,x_9_3
5	-6	x_0_1,x_0_2,x_0_4,x_9_2,x_9_4
5	-4	x_0_1,x_0_2,x_0_4,x_9_3,x_9_4
5	-8	x_0_1,x_0_2,x_0_4,x_10_1,x_10_2
5	-4	x_0_1,x_0_2,x_0_4,x_10_1,x_10_3
5	-8	x_0_1,x_0_2,x_0_4,x_10_1,x_10_4
5	-4	x_0_1,x_0_2,x_0_4,x_10_2,x_10_3
5	-6	x_0_1,x_0_2,x_0_4,x_10_2,x_10_4
5	-4	x_0_1,x_0_2,x_0_4,x_10_3,x_10_4
5	-8	x_0_1,x_0_2,x_0_4,x_11_1,x_11_2
5	-4	x_0_1,x_0_2,x_0_4,x_11_1,x_11_3
5	-8	x_0_1,x_0_2,x_0_4,x_11_1,x_11_4
5	-4	x_0_1,x_0_2,x_0_4,x_11_2,x_11_3
5	-6	x_0_1,x_0_2,x_0_4,x_11_2,x_11_4
5	-4	x_0_1,x_0_2,x_0_4,x_11_3,x_11_4
5	-8	x_0_1,x_0_2,x_0_4,x_12_1,x_12_2
5	-4	x_0_1,x_0_2,x_0_4,x_12_1,x_12_3
5	-8	x_0_1,x_0_2,x_0_4,x_12_1,x_12_4
5	-4	x_0_1,x_0_2,x_0_4,x_12_2,x_12_3
5	-6	x_0_1,x_0_2,x_0_4,x_12_2,x_12_4
5	-4	x_0_1,x_0_2,x_0_4,x_12_3,x_12_4
5	-8	x_0_1,x_0_2,x_0_4,x_13_1,x_13_2
5	-4	x_0_1,x_0_2,x_0_4,x_13_1,x_13_3
5	-8	x_0_1,x_0_2,x_0_4,x_13_1,x_13_4
5	-4	x_0_1,x_0_2,x_0_4,x_13_2,x_13_3
5	-6	x_0_1,x_0_2,x_0_4,x_13_2,x_13_4
5	-4	x_0_1,x_0_2,x_0_4,x_13_3,x_13_4
5	-8	x_0_1,x_0_2,x_0_4,x_14_1,x_14_2
5	-4	x_0_1,x_0_2,x_0_4,x_14_1,x_14_3
5	-8	x_0_1,x_0_2,x_0_4,x_14_1,x_14_4
5	-4	x_0_1,x_0_2,x_0_4,x_14_2,x_14_3
5	-6	x_0_1,x_0_2,x_0_4,x_14_2,x_14_4
5	-4	x_0_1,x_0_2,x_0_4,x_14_3,x_14_4
5	-8	x_0_1,x_0_2,x_0_4,x_15_1,x_15_2
5	-4	x_0_1,x_0_2,x_0_4,x_15_1,x_15_3
5	-8	x_0_1,x_0_2,x_0_4,x_15_1,x_15_4
5	-4	x_0_1,x_0_2,x_0_4,x_15_2,x_15_3
5	-6	x_0_1,x_0_2,x_0_4,x_15_2,x_15_4
