degree	coefficient	variables
4	4	x_2_3,x_2_4,x_3_2,x_3_3
4	4	x_2_3,x_2_4,x_3_2,x_3_4
4	6	x_2_3,x_2_4,x_3_3,x_3_4
4	10	x_2_3,x_3_0,x_3_1,x_3_2
4	20	x_2_3,x_3_0,x_3_1,x_3_3
4	10	x_2_3,x_3_0,x_3_1,x_3_4
4	24	x_2_3,x_3_1,x_3_2,x_3_3
4	12	x_2_3,x_3_1,x_3_2,x_3_4
4	24	x_2_3,x_3_1,x_3_3,x_3_4
4	4	x_2_3,x_3_2,x_3_3,x_3_4
4	10	x_2_4,x_3_0,x_3_1,x_3_2
4	10	x_2_4,x_3_0,x_3_1,x_3_3
4	20	x_2_4,x_3_0,x_3_1,x_3_4
4	12	x_2_4,x_3_1,x_3_2,x_3_3
4	24	x_2_4,x_3_1,x_3_2,x_3_4
4	24	x_2_4,x_3_1,x_3_3,x_3_4
4	4	x_2_4,x_3_2,x_3_3,x_3_4
4	10	x_3_0,x_3_1,x_3_2,x_3_3
4	10	x_3_0,x_3_1,x_3_2,x_3_4
4	10	x_3_0,x_3_1,x_3_3,x_3_4
4	16	x_3_1,x_3_2,x_3_3,x_3_4
5	-10	x_0_0,x_0_1,x_0_2,x_0_3,x_1_0
5	-10	x_0_0,x_0_1,x_0_2,x_0_3,x_1_1
5	10	x_0_0,x_0_1,x_0_2,x_0_3,x_1_2
5	20	x_0_0,x_0_1,x_0_2,x_0_3,x_1_4
5	-10	x_0_0,x_0_1,x_0_2,x_0_4,x_1_0
5	-10	x_0_0,x_0_1,x_0_2,x_0_4,x_1_1
5	10	x_0_0,x_0_1,x_0_2,x_0_4,x_1_2
5	10	x_0_0,x_0_1,x_0_2,x_0_4,x_1_4
5	-20	x_0_0,x_0_1,x_0_2,x_1_0,x_1_1
5	-10	x_0_0,x_0_1,x_0_2,x_1_0,x_1_3
5	-10	x_0_0,x_0_1,x_0_2,x_1_1,x_1_2
5	-30	x_0_0,x_0_1,x_0_2,x_1_1,x_1_3
5	-10	x_0_0,x_0_1,x_0_2,x_1_1,x_1_4
5	-10	x_0_0,x_0_1,x_0_2,x_1_2,x_1_3
5	20	x_0_0,x_0_1,x_0_2,x_1_2,x_1_4
5	10	x_0_0,x_0_1,x_0_2,x_1_3,x_1_4
5	-10	x_0_0,x_0_1,x_0_3,x_0_4,x_1_0
5	-10	x_0_0,x_0_1,x_0_3,x_0_4,x_1_1
5	10	x_0_0,x_0_1,x_0_3,x_0_4,x_1_2
5	10	x_0_0,x_0_1,x_0_3,x_0_4,x_1_3
5	10	x_0_0,x_0_1,x_0_3,x_0_4,x_1_4
5	-20	x_0_0,x_0_1,x_0_3,x_1_0,x_1_1
5	-10	x_0_0,x_0_1,x_0_3,x_1_0,x_1_2
5	-10	x_0_0,x_0_1,x_0_3,x_1_0,x_1_3
5	-10	x_0_0,x_0_1,x_0_3,x_1_1,x_1_2
5	-20	x_0_0,x_0_1,x_0_3,x_1_1,x_1_3
5	-10	x_0_0,x_0_1,x_0_3,x_1_1,x_1_4
5	10	x_0_0,x_0_1,x_0_3,x_1_2,x_1_3
5	20	x_0_0,x_0_1,x_0_3,x_1_2,x_1_4
5	20	x_0_0,x_0_1,x_0_3,x_1_3,x_1_4
5	-20	x_0_0,x_0_1,x_0_4,x_1_0,x_1_1
5	-10	x_0_0,x_0_1,x_0_4,x_1_0,x_1_4
5	-10	x_0_0,x_0_1,x_0_4,x_1_1,x_1_2
5	-10	x_0_0,x_0_1,x_0_4,x_1_1,x_1_3
5	-20	x_0_0,x_0_1,x_0_4,x_1_1,x_1_4
5	10	x_0_0,x_0_1,x_0_4,x_1_2,x_1_3
5	20	x_0_0,x_0_1,x_0_4,x_1_2,x_1_4
5	20	x_0_0,x_0_1,x_0_4,x_1_3,x_1_4
5	-20	x_0_0,x_0_1,x_1_0,x_1_1,x_1_2
5	-20	x_0_0,x_0_1,x_1_0,x_1_1,x_1_3
5	-20	x_0_0,x_0_1,x_1_0,x_1_1,x_1_4
5	10	x_0_0,x_0_1,x_1_0,x_1_2,x_1_4
5	10	x_0_0,x_0_1,x_1_0,x_1_3,x_1_4
5	-10	x_0_0,x_0_1,x_1_1,x_1_2,x_1_3
5	-10	x_0_0,x_0_1,x_1_1,x_1_2,x_1_4
5	-10	x_0_0,x_0_1,x_1_1,x_1_3,x_1_4
5	20	x_0_0,x_0_1,x_1_2,x_1_3,x_1_4
5	-10	x_0_0,x_0_2,x_0_3,x_0_4,x_1_1
5	-10	x_0_0,x_0_2,x_0_3,x_1_0,x_1_2
5	-10	x_0_0,x_0_2,x_0_3,x_1_1,x_1_2
5	-30	x_0_0,x_0_2,x_0_3,x_1_1,x_1_3
5	-10	x_0_0,x_0_2,x_0_3,x_1_1,x_1_4
5	-10	x_0_0,x_0_2,x_0_3,x_1_2,x_1_3
5	10	x_0_0,x_0_2,x_0_4,x_1_0,x_1_1
5	-10	x_0_0,x_0_2,x_0_4,x_1_1,x_1_2
5	-20	x_0_0,x_0_2,x_0_4,x_1_1,x_1_3
5	-20	x_0_0,x_0_2,x_0_4,x_1_1,x_1_4
5	-10	x_0_0,x_0_2,x_0_4,x_1_2,x_1_3
5	-10	x_0_0,x_0_2,x_1_0,x_1_1,x_1_3
5	-10	x_0_0,x_0_2,x_1_0,x_1_2,x_1_3
5	-30	x_0_0,x_0_2,x_1_1,x_1_2,x_1_3
5	-10	x_0_0,x_0_2,x_1_1,x_1_2,x_1_4
5	-20	x_0_0,x_0_2,x_1_1,x_1_3,x_1_4
5	-10	x_0_0,x_0_2,x_1_2,x_1_3,x_1_4
5	10	x_0_0,x_0_3,x_0_4,x_1_0,x_1_1
5	-10	x_0_0,x_0_3,x_0_4,x_1_1,x_1_2
5	-20	x_0_0,x_0_3,x_0_4,x_1_1,x_1_3
5	-20	x_0_0,x_0_3,x_0_4,x_1_1,x_1_4
5	-10	x_0_0,x_0_3,x_1_0,x_1_1,x_1_2
5	-10	x_0_0,x_0_3,x_1_0,x_1_1,x_1_3
5	-20	x_0_0,x_0_3,x_1_1,x_1_2,x_1_3
5	-10	x_0_0,x_0_3,x_1_1,x_1_2,x_1_4
5	-20	x_0_0,x_0_3,x_1_1,x_1_3,x_1_4
5	-10	x_0_0,x_0_4,x_1_0,x_1_1,x_1_4
5	-10	x_0_0,x_0_4,x_1_1,x_1_2,x_1_3
5	-20	x_0_0,x_0_4,x_1_1,x_1_2,x_1_4
5	-20	x_0_0,x_0_4,x_1_1,x_1_3,x_1_4
5	-10	x_0_0,x_1_0,x_1_1,x_1_2,x_1_3
5	-10	x_0_0,x_1_0,x_1_1,x_1_2,x_1_4
5	-10	x_0_0,x_1_0,x_1_1,x_1_3,x_1_4
5	-10	x_0_0,x_1_1,x_1_2,x_1_3,x_1_4
5	-14	x_0_1,x_0_2,x_0_3,x_0_4,x_1_1
5	6	x_0_1,x_0_2,x_0_3,x_0_4,x_1_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_1_3
5	16	x_0_1,x_0_2,x_0_3,x_0_4,x_1_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_2_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_2_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_2_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_2_4
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_3_1
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_3_2
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_3_3
5	-4	x_0_1,x_0_2,x_0_3,x_0_4,x_3_4
5	-10	x_0_1,x_0_2,x_0_3,x_1_0,x_1_1
5	10	x_0_1,x_0_2,x_0_3,x_1_0,x_1_2
5	20	x_0_1,x_0_2,x_0_3,x_1_0,x_1_4
5	-18	x_0_1,x_0_2,x_0_3,x_1_1,x_1_2
5	-48	x_0_1,x_0_2,x_0_3,x_1_1,x_1_3
5	-4	x_0_1,x_0_2,x_0_3,x_1_1,x_1_4
5	-18	x_0_1,x_0_2,x_0_3,x_1_2,x_1_3
5	26	x_0_1,x_0_2,x_0_3,x_1_2,x_1_4
5	16	x_0_1,x_0_2,x_0_3,x_1_3,x_1_4
5	-8	x_0_1,x_0_2,x_0_3,x_2_1,x_2_2
5	-8	x_0_1,x_0_2,x_0_3,x_2_1,x_2_3
5	-4	x_0_1,x_0_2,x_0_3,x_2_1,x_2_4
5	-8	x_0_1,x_0_2,x_0_3,x_2_2,x_2_3
5	-4	x_0_1,x_0_2,x_0_3,x_2_2,x_2_4
5	-4	x_0_1,x_0_2,x_0_3,x_2_3,x_2_4
5	-8	x_0_1,x_0_2,x_0_3,x_3_1,x_3_2
5	-8	x_0_1,x_0_2,x_0_3,x_3_1,x_3_3
5	-4	x_0_1,x_0_2,x_0_3,x_3_1,x_3_4
5	-8	x_0_1,x_0_2,x_0_3,x_3_2,x_3_3
5	-4	x_0_1,x_0_2,x_0_3,x_3_2,x_3_4
5	-4	x_0_1,x_0_2,x_0_3,x_3_3,x_3_4
5	-10	x_0_1,x_0_2,x_0_4,x_1_0,x_1_1
5	10	x_0_1,x_0_2,x_0_4,x_1_0,x_1_2
5	10	x_0_1,x_0_2,x_0_4,x_1_0,x_1_4
5	-18	x_0_1,x_0_2,x_0_4,x_1_1,x_1_2
5	-34	x_0_1,x_0_2,x_0_4,x_1_1,x_1_3
5	-28	x_0_1,x_0_2,x_0_4,x_1_1,x_1_4
5	-14	x_0_1,x_0_2,x_0_4,x_1_2,x_1_3
5	14	x_0_1,x_0_2,x_0_4,x_1_2,x_1_4
5	6	x_0_1,x_0_2,x_0_4,x_1_3,x_1_4
5	-8	x_0_1,x_0_2,x_0_4,x_2_1,x_2_2
5	-4	x_0_1,x_0_2,x_0_4,x_2_1,x_2_3
5	-8	x_0_1,x_0_2,x_0_4,x_2_1,x_2_4
5	-4	x_0_1,x_0_2,x_0_4,x_2_2,x_2_3
5	-6	x_0_1,x_0_2,x_0_4,x_2_2,x_2_4
5	-4	x_0_1,x_0_2,x_0_4,x_2_3,x_2_4
5	-8	x_0_1,x_0_2,x_0_4,x_3_1,x_3_2
5	-4	x_0_1,x_0_2,x_0_4,x_3_1,x_3_3
5	-8	x_0_1,x_0_2,x_0_4,x_3_1,x_3_4
5	-4	x_0_1,x_0_2,x_0_4,x_3_2,x_3_3
5	-6	x_0_1,x_0_2,x_0_4,x_3_2,x_3_4
5	-4	x_0_1,x_0_2,x_0_4,x_3_3,x_3_4
5	-10	x_0_1,x_0_2,x_1_0,x_1_1,x_1_2
5	-30	x_0_1,x_0_2,x_1_0,x_1_1,x_1_3
5	-10	x_0_1,x_0_2,x_1_0,x_1_1,x_1_4
5	-10	x_0_1,x_0_2,x_1_0,x_1_2,x_1_3
5	20	x_0_1,x_0_2,x_1_0,x_1_2,x_1_4
5	10	x_0_1,x_0_2,x_1_0,x_1_3,x_1_4
5	-48	x_0_1,x_0_2,x_1_1,x_1_2,x_1_3
5	-18	x_0_1,x_0_2,x_1_1,x_1_2,x_1_4
5	-34	x_0_1,x_0_2,x_1_1,x_1_3,x_1_4
5	-4	x_0_1,x_0_2,x_1_2,x_1_3,x_1_4
5	-8	x_0_1,x_0_2,x_2_1,x_2_2,x_2_3
5	-8	x_0_1,x_0_2,x_2_1,x_2_2,x_2_4
5	-4	x_0_1,x_0_2,x_2_1,x_2_3,x_2_4
5	-4	x_0_1,x_0_2,x_2_2,x_2_3,x_2_4
5	-8	x_0_1,x_0_2,x_3_1,x_3_2,x_3_3
5	-8	x_0_1,x_0_2,x_3_1,x_3_2,x_3_4
5	-4	x_0_1,x_0_2,x_3_1,x_3_3,x_3_4
5	-4	x_0_1,x_0_2,x_3_2,x_3_3,x_3_4
5	-10	x_0_1,x_0_3,x_0_4,x_1_0,x_1_1
5	10	x_0_1,x_0_3,x_0_4,x_1_0,x_1_2
5	10	x_0_1,x_0_3,x_0_4,x_1_0,x_1_3
5	10	x_0_1,x_0_3,x_0_4,x_1_0,x_1_4
5	-14	x_0_1,x_0_3,x_0_4,x_1_1,x_1_2
5	-28	x_0_1,x_0_3,x_0_4,x_1_1,x_1_3
5	-28	x_0_1,x_0_3,x_0_4,x_1_1,x_1_4
5	6	x_0_1,x_0_3,x_0_4,x_1_2,x_1_3
5	16	x_0_1,x_0_3,x_0_4,x_1_2,x_1_4
5	14	x_0_1,x_0_3,x_0_4,x_1_3,x_1_4
5	-4	x_0_1,x_0_3,x_0_4,x_2_1,x_2_2
5	-8	x_0_1,x_0_3,x_0_4,x_2_1,x_2_3
5	-8	x_0_1,x_0_3,x_0_4,x_2_1,x_2_4
5	-4	x_0_1,x_0_3,x_0_4,x_2_2,x_2_3
5	-4	x_0_1,x_0_3,x_0_4,x_2_2,x_2_4
5	-6	x_0_1,x_0_3,x_0_4,x_2_3,x_2_4
5	-4	x_0_1,x_0_3,x_0_4,x_3_1,x_3_2
5	-8	x_0_1,x_0_3,x_0_4,x_3_1,x_3_3
5	-8	x_0_1,x_0_3,x_0_4,x_3_1,x_3_4
5	-4	x_0_1,x_0_3,x_0_4,x_3_2,x_3_3
5	-4	x_0_1,x_0_3,x_0_4,x_3_2,x_3_4
5	-6	x_0_1,x_0_3,x_0_4,x_3_3,x_3_4
5	-10	x_0_1,x_0_3,x_1_0,x_1_1,x_1_2
5	-20	x_0_1,x_0_3,x_1_0,x_1_1,x_1_3
5	-10	x_0_1,x_0_3,x_1_0,x_1_1,x_1_4
5	10	x_0_1,x_0_3,x_1_0,x_1_2,x_1_3
5	20	x_0_1,x_0_3,x_1_0,x_1_2,x_1_4
5	20	x_0_1,x_0_3,x_1_0,x_1_3,x_1_4
5	-38	x_0_1,x_0_3,x_1_1,x_1_2,x_1_3
5	-14	x_0_1,x_0_3,x_1_1,x_1_2,x_1_4
5	-28	x_0_1,x_0_3,x_1_1,x_1_3,x_1_4
5	16	x_0_1,x_0_3,x_1_2,x_1_3,x_1_4
5	-8	x_0_1,x_0_3,x_2_1,x_2_2,x_2_3
5	-4	x_0_1,x_0_3,x_2_1,x_2_2,x_2_4
5	-8	x_0_1,x_0_3,x_2_1,x_2_3,x_2_4
5	-4	x_0_1,x_0_3,x_2_2,x_2_3,x_2_4
5	-8	x_0_1,x_0_3,x_3_1,x_3_2,x_3_3
5	-4	x_0_1,x_0_3,x_3_1,x_3_2,x_3_4
5	-8	x_0_1,x_0_3,x_3_1,x_3_3,x_3_4
5	-4	x_0_1,x_0_3,x_3_2,x_3_3,x_3_4
5	-10	x_0_1,x_0_4,x_1_0,x_1_1,x_1_2
5	-10	x_0_1,x_0_4,x_1_0,x_1_1,x_1_3
5	-20	x_0_1,x_0_4,x_1_0,x_1_1,x_1_4
5	10	x_0_1,x_0_4,x_1_0,x_1_2,x_1_3
5	20	x_0_1,x_0_4,x_1_0,x_1_2,x_1_4
5	20	x_0_1,x_0_4,x_1_0,x_1_3,x_1_4
5	-14	x_0_1,x_0_4,x_1_1,x_1_2,x_1_3
5	-28	x_0_1,x_0_4,x_1_1,x_1_2,x_1_4
5	-28	x_0_1,x_0_4,x_1_1,x_1_3,x_1_4
5	16	x_0_1,x_0_4,x_1_2,x_1_3,x_1_4
5	-4	x_0_1,x_0_4,x_2_1,x_2_2,x_2_3
5	-8	x_0_1,x_0_4,x_2_1,x_2_2,x_2_4
5	-8	x_0_1,x_0_4,x_2_1,x_2_3,x_2_4
5	-4	x_0_1,x_0_4,x_2_2,x_2_3,x_2_4
5	-4	x_0_1,x_0_4,x_3_1,x_3_2,x_3_3
5	-8	x_0_1,x_0_4,x_3_1,x_3_2,x_3_4
5	-8	x_0_1,x_0_4,x_3_1,x_3_3,x_3_4
5	-4	x_0_1,x_0_4,x_3_2,x_3_3,x_3_4
5	-10	x_0_1,x_1_0,x_1_1,x_1_2,x_1_3
5	-10	x_0_1,x_1_0,x_1_1,x_1_2,x_1_4
5	-10	x_0_1,x_1_0,x_1_1,x_1_3,x_1_4
5	20	x_0_1,x_1_0,x_1_2,x_1_3,x_1_4
5	-14	x_0_1,x_1_1,x_1_2,x_1_3,x_1_4
5	-4	x_0_1,x_2_1,x_2_2,x_2_3,x_2_4
5	-4	x_0_1,x_3_1,x_3_2,x_3_3,x_3_4
5	-10	x_0_2,x_0_3,x_0_4,x_1_0,x_1_1
5	-14	x_0_2,x_0_3,x_0_4,x_1_1,x_1_2
5	-34	x_0_2,x_0_3,x_0_4,x_1_1,x_1_3
5	-24	x_0_2,x_0_3,x_0_4,x_1_1,x_1_4
5	-18	x_0_2,x_0_3,x_0_4,x_1_2,x_1_3
5	-6	x_0_2,x_0_3,x_0_4,x_1_2,x_1_4
5	-6	x_0_2,x_0_3,x_0_4,x_1_3,x_1_4
5	-4	x_0_2,x_0_3,x_0_4,x_2_1,x_2_2
5	-4	x_0_2,x_0_3,x_0_4,x_2_1,x_2_3
5	-4	x_0_2,x_0_3,x_0_4,x_2_1,x_2_4
5	-8	x_0_2,x_0_3,x_0_4,x_2_2,x_2_3
5	-6	x_0_2,x_0_3,x_0_4,x_2_2,x_2_4
5	-6	x_0_2,x_0_3,x_0_4,x_2_3,x_2_4
5	-4	x_0_2,x_0_3,x_0_4,x_3_1,x_3_2
5	-4	x_0_2,x_0_3,x_0_4,x_3_1,x_3_3
5	-4	x_0_2,x_0_3,x_0_4,x_3_1,x_3_4
5	-8	x_0_2,x_0_3,x_0_4,x_3_2,x_3_3
5	-6	x_0_2,x_0_3,x_0_4,x_3_2,x_3_4
5	-6	x_0_2,x_0_3,x_0_4,x_3_3,x_3_4
5	-10	x_0_2,x_0_3,x_1_0,x_1_1,x_1_2
5	-30	x_0_2,x_0_3,x_1_0,x_1_1,x_1_3
5	-10	x_0_2,x_0_3,x_1_0,x_1_1,x_1_4
5	-10	x_0_2,x_0_3,x_1_0,x_1_2,x_1_3
5	-58	x_0_2,x_0_3,x_1_1,x_1_2,x_1_3
5	-14	x_0_2,x_0_3,x_1_1,x_1_2,x_1_4
5	-34	x_0_2,x_0_3,x_1_1,x_1_3,x_1_4
5	-18	x_0_2,x_0_3,x_1_2,x_1_3,x_1_4
5	-8	x_0_2,x_0_3,x_2_1,x_2_2,x_2_3
5	-4	x_0_2,x_0_3,x_2_1,x_2_2,x_2_4
5	-4	x_0_2,x_0_3,x_2_1,x_2_3,x_2_4
5	-8	x_0_2,x_0_3,x_2_2,x_2_3,x_2_4
5	-8	x_0_2,x_0_3,x_3_1,x_3_2,x_3_3
5	-4	x_0_2,x_0_3,x_3_1,x_3_2,x_3_4
5	-4	x_0_2,x_0_3,x_3_1,x_3_3,x_3_4
5	-8	x_0_2,x_0_3,x_3_2,x_3_3,x_3_4
5	-10	x_0_2,x_0_4,x_1_0,x_1_1,x_1_2
5	-20	x_0_2,x_0_4,x_1_0,x_1_1,x_1_3
5	-20	x_0_2,x_0_4,x_1_0,x_1_1,x_1_4
5	-10	x_0_2,x_0_4,x_1_0,x_1_2,x_1_3
5	-34	x_0_2,x_0_4,x_1_1,x_1_2,x_1_3
5	-26	x_0_2,x_0_4,x_1_1,x_1_2,x_1_4
5	-34	x_0_2,x_0_4,x_1_1,x_1_3,x_1_4
5	-16	x_0_2,x_0_4,x_1_2,x_1_3,x_1_4
5	-4	x_0_2,x_0_4,x_2_1,x_2_2,x_2_3
5	-6	x_0_2,x_0_4,x_2_1,x_2_2,x_2_4
5	-4	x_0_2,x_0_4,x_2_1,x_2_3,x_2_4
5	-6	x_0_2,x_0_4,x_2_2,x_2_3,x_2_4
5	-4	x_0_2,x_0_4,x_3_1,x_3_2,x_3_3
5	-6	x_0_2,x_0_4,x_3_1,x_3_2,x_3_4
5	-4	x_0_2,x_0_4,x_3_1,x_3_3,x_3_4
5	-6	x_0_2,x_0_4,x_3_2,x_3_3,x_3_4
5	-30	x_0_2,x_1_0,x_1_1,x_1_2,x_1_3
5	-10	x_0_2,x_1_0,x_1_1,x_1_2,x_1_4
5	-20	x_0_2,x_1_0,x_1_1,x_1_3,x_1_4
5	-10	x_0_2,x_1_0,x_1_2,x_1_3,x_1_4
5	-34	x_0_2,x_1_1,x_1_2,x_1_3,x_1_4
5	-4	x_0_2,x_2_1,x_2_2,x_2_3,x_2_4
5	-4	x_0_2,x_3_1,x_3_2,x_3_3,x_3_4
5	-10	x_0_3,x_0_4,x_1_0,x_1_1,x_1_2
5	-20	x_0_3,x_0_4,x_1_0,x_1_1,x_1_3
5	-20	x_0_3,x_0_4,x_1_0,x_1_1,x_1_4
5	-24	x_0_3,x_0_4,x_1_1,x_1_2,x_1_3
5	-24	x_0_3,x_0_4,x_1_1,x_1_2,x_1_4
5	-36	x_0_3,x_0_4,x_1_1,x_1_3,x_1_4
5	-6	x_0_3,x_0_4,x_1_2,x_1_3,x_1_4
5	-4	x_0_3,x_0_4,x_2_1,x_2_2,x_2_3
5	-4	x_0_3,x_0_4,x_2_1,x_2_2,x_2_4
5	-6	x_0_3,x_0_4,x_2_1,x_2_3,x_2_4
5	-6	x_0_3,x_0_4,x_2_2,x_2_3,x_2_4
5	-4	x_0_3,x_0_4,x_3_1,x_3_2,x_3_3
5	-4	x_0_3,x_0_4,x_3_1,x_3_2,x_3_4
5	-6	x_0_3,x_0_4,x_3_1,x_3_3,x_3_4
5	-6	x_0_3,x_0_4,x_3_2,x_3_3,x_3_4
5	-20	x_0_3,x_1_0,x_1_1,x_1_2,x_1_3
5	-10	x_0_3,x_1_0,x_1_1,x_1_2,x_1_4
5	-20	x_0_3,x_1_0,x_1_1,x_1_3,x_1_4
5	-24	x_0_3,x_1_1,x_1_2,x_1_3,x_1_4
5	-4	x_0_3,x_2_1,x_2_2,x_2_3,x_2_4
5	-4	x_0_3,x_3_1,x_3_2,x_3_3,x_3_4
5	-10	x_0_4,x_1_0,x_1_1,x_1_2,x_1_3
5	-20	x_0_4,x_1_0,x_1_1,x_1_2,x_1_4
5	-20	x_0_4,x_1_0,x_1_1,x_1_3,x_1_4
5	-24	x_0_4,x_1_1,x_1_2,x_1_3,x_1_4
5	-4	x_0_4,x_2_1,x_2_2,x_2_3,x_2_4
5	-4	x_0_4,x_3_1,x_3_2,x_3_3,x_3_4
5	-10	x_1_0,x_1_1,x_1_2,x_1_3,x_1_4
5	-10	x_1_0,x_1_1,x_1_2,x_1_3,x_2_0
5	-10	x_1_0,x_1_1,x_1_2,x_1_3,x_2_1
5	10	x_1_0,x_1_1,x_1_2,x_1_3,x_2_2
5	20	x_1_0,x_1_1,x_1_2,x_1_3,x_2_4
5	-10	x_1_0,x_1_1,x_1_2,x_1_4,x_2_0
5	-10	x_1_0,x_1_1,x_1_2,x_1_4,x_2_1
5	10	x_1_0,x_1_1,x_1_2,x_1_4,x_2_2
5	10	x_1_0,x_1_1,x_1_2,x_1_4,x_2_4
5	-20	x_1_0,x_1_1,x_1_2,x_2_0,x_2_1
5	-10	x_1_0,x_1_1,x_1_2,x_2_0,x_2_3
5	-10	x_1_0,x_1_1,x_1_2,x_2_1,x_2_2
5	-30	x_1_0,x_1_1,x_1_2,x_2_1,x_2_3
5	-10	x_1_0,x_1_1,x_1_2,x_2_1,x_2_4
5	-10	x_1_0,x_1_1,x_1_2,x_2_2,x_2_3
5	20	x_1_0,x_1_1,x_1_2,x_2_2,x_2_4
5	10	x_1_0,x_1_1,x_1_2,x_2_3,x_2_4
5	-10	x_1_0,x_1_1,x_1_3,x_1_4,x_2_0
5	-10	x_1_0,x_1_1,x_1_3,x_1_4,x_2_1
5	10	x_1_0,x_1_1,x_1_3,x_1_4,x_2_2
5	10	x_1_0,x_1_1,x_1_3,x_1_4,x_2_3
5	10	x_1_0,x_1_1,x_1_3,x_1_4,x_2_4
5	-20	x_1_0,x_1_1,x_1_3,x_2_0,x_2_1
5	-10	x_1_0,x_1_1,x_1_3,x_2_0,x_2_2
5	-10	x_1_0,x_1_1,x_1_3,x_2_0,x_2_3
5	-10	x_1_0,x_1_1,x_1_3,x_2_1,x_2_2
5	-20	x_1_0,x_1_1,x_1_3,x_2_1,x_2_3
5	-10	x_1_0,x_1_1,x_1_3,x_2_1,x_2_4
5	10	x_1_0,x_1_1,x_1_3,x_2_2,x_2_3
5	20	x_1_0,x_1_1,x_1_3,x_2_2,x_2_4
5	20	x_1_0,x_1_1,x_1_3,x_2_3,x_2_4
5	-20	x_1_0,x_1_1,x_1_4,x_2_0,x_2_1
5	-10	x_1_0,x_1_1,x_1_4,x_2_0,x_2_4
5	-10	x_1_0,x_1_1,x_1_4,x_2_1,x_2_2
5	-10	x_1_0,x_1_1,x_1_4,x_2_1,x_2_3
5	-20	x_1_0,x_1_1,x_1_4,x_2_1,x_2_4
5	10	x_1_0,x_1_1,x_1_4,x_2_2,x_2_3
5	20	x_1_0,x_1_1,x_1_4,x_2_2,x_2_4
5	20	x_1_0,x_1_1,x_1_4,x_2_3,x_2_4
5	-20	x_1_0,x_1_1,x_2_0,x_2_1,x_2_2
5	-20	x_1_0,x_1_1,x_2_0,x_2_1,x_2_3
5	-20	x_1_0,x_1_1,x_2_0,x_2_1,x_2_4
5	10	x_1_0,x_1_1,x_2_0,x_2_2,x_2_4
5	10	x_1_0,x_1_1,x_2_0,x_2_3,x_2_4
5	-10	x_1_0,x_1_1,x_2_1,x_2_2,x_2_3
5	-10	x_1_0,x_1_1,x_2_1,x_2_2,x_2_4
5	-10	x_1_0,x_1_1,x_2_1,x_2_3,x_2_4
5	20	x_1_0,x_1_1,x_2_2,x_2_3,x_2_4
5	-10	x_1_0,x_1_2,x_1_3,x_1_4,x_2_1
5	-10	x_1_0,x_1_2,x_1_3,x_2_0,x_2_2
5	-10	x_1_0,x_1_2,x_1_3,x_2_1,x_2_2
5	-30	x_1_0,x_1_2,x_1_3,x_2_1,x_2_3
5	-10	x_1_0,x_1_2,x_1_3,x_2_1,x_2_4
5	-10	x_1_0,x_1_2,x_1_3,x_2_2,x_2_3
5	10	x_1_0,x_1_2,x_1_4,x_2_0,x_2_1
5	-10	x_1_0,x_1_2,x_1_4,x_2_1,x_2_2
5	-20	x_1_0,x_1_2,x_1_4,x_2_1,x_2_3
5	-20	x_1_0,x_1_2,x_1_4,x_2_1,x_2_4
5	-10	x_1_0,x_1_2,x_1_4,x_2_2,x_2_3
5	-10	x_1_0,x_1_2,x_2_0,x_2_1,x_2_3
5	-10	x_1_0,x_1_2,x_2_0,x_2_2,x_2_3
5	-30	x_1_0,x_1_2,x_2_1,x_2_2,x_2_3
5	-10	x_1_0,x_1_2,x_2_1,x_2_2,x_2_4
5	-20	x_1_0,x_1_2,x_2_1,x_2_3,x_2_4
5	-10	x_1_0,x_1_2,x_2_2,x_2_3,x_2_4
5	10	x_1_0,x_1_3,x_1_4,x_2_0,x_2_1
5	-10	x_1_0,x_1_3,x_1_4,x_2_1,x_2_2
5	-20	x_1_0,x_1_3,x_1_4,x_2_1,x_2_3
5	-20	x_1_0,x_1_3,x_1_4,x_2_1,x_2_4
5	-10	x_1_0,x_1_3,x_2_0,x_2_1,x_2_2
5	-10	x_1_0,x_1_3,x_2_0,x_2_1,x_2_3
5	-20	x_1_0,x_1_3,x_2_1,x_2_2,x_2_3
5	-10	x_1_0,x_1_3,x_2_1,x_2_2,x_2_4
5	-20	x_1_0,x_1_3,x_2_1,x_2_3,x_2_4
5	-10	x_1_0,x_1_4,x_2_0,x_2_1,x_2_4
5	-10	x_1_0,x_1_4,x_2_1,x_2_2,x_2_3
5	-20	x_1_0,x_1_4,x_2_1,x_2_2,x_2_4
5	-20	x_1_0,x_1_4,x_2_1,x_2_3,x_2_4
5	-10	x_1_0,x_2_0,x_2_1,x_2_2,x_2_3
5	-10	x_1_0,x_2_0,x_2_1,x_2_2,x_2_4
5	-10	x_1_0,x_2_0,x_2_1,x_2_3,x_2_4
